FEEDER,FEEDER,INSTALL_DATE,SUBSTATION,COUNTY,KV,AREA,TYPE,CUSTOMERS,RESIDENTIAL,COMMERCIAL,INDUSTRIAL,AFS,CAPBANK,3PH_OCR,1PH_OCR,FDR_OH,FDR_UG,LAT_OH,LAT_UG,POLE_COUNT,REGION,RELAY,AFS_SCHEME,HARDENING,FI,HAS_AFS,HAS_AFS_OCR,IS_DADE,HAS_INDUSTRIAL,LENGTH,PCT_UG,OH_FDR,UG_FDR,HYBRID,CEMM35_FEEDER,4N+_FEEDER
800197,800197,2014-01-21 00:00:00+00:00,MIAMI,Miami-Dade,13.2,CE,UG,481,278,203,0,0,0,0,0,0.0,0.0,0.0,0.4,0.0,SOUTH,,,1982-07-18 00:00:00+00:00,,0,0,1,0,0.0,0,0,0,1,False,False
800231,800231,1947-07-16 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,Hybrid,2464,2235,224,5,0,2,0,0,2.2,1.5,0.1,0.6,73.094,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,3.7,0,0,0,1,False,False
800232,800232,1947-07-16 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,Hybrid,2080,1863,215,2,0,2,0,0,1.5,1.8,0.3,1.5,57.204,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,3.3,1,0,0,1,False,False
800233,800233,1956-04-01 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,UG,975,808,167,0,0,0,0,0,0.1,3.2,0.0,1.0,3.178,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,1,0,3.3,1,0,1,0,False,False
800234,800234,1960-09-01 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,UG,777,710,65,2,0,0,0,0,0.0,4.9,0.0,0.6,0.0,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,1,1,4.9,1,0,1,0,False,False
800237,800237,1963-07-01 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,UG,697,691,6,0,0,0,0,0,0.0,4.8,0.0,0.3,0.0,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,1,0,4.8,1,0,1,0,False,False
800238,800238,1963-07-01 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,Hybrid,700,600,98,2,0,2,0,0,0.9,3.3,0.1,0.7,31.78,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,4.2,1,0,0,1,False,False
800239,800239,1965-07-01 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,UG,182,116,66,0,0,0,0,0,0.0,3.4,0.0,0.6,0.0,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,0,3.4,1,0,1,0,False,False
800241,800241,1970-04-10 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,UG,1696,1674,22,0,0,0,0,0,0.0,2.6,0.1,1.7,3.178,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,1,0,2.6,1,0,1,0,False,False
800242,800242,1970-04-10 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,UG,309,214,94,1,0,0,0,0,0.0,2.9,0.0,0.8,0.0,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,1,1,2.9,1,0,1,0,False,False
800243,800243,1972-06-01 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,UG,974,870,104,0,0,0,0,0,0.0,5.8,0.1,1.8,3.178,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,1,0,5.8,1,0,1,0,False,False
800244,800244,1974-04-10 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,UG,858,685,173,0,0,0,0,0,0.0,4.7,0.1,3.1,3.178,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,1,0,4.7,1,0,1,0,False,False
800245,800245,1999-01-21 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,UG,1880,1774,106,0,0,0,0,0,0.0,4.0,0.0,1.6,0.0,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,1,0,4.0,1,0,1,0,False,False
800246,800246,2000-02-12 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,Hybrid,546,495,41,10,0,3,0,0,1.8,3.0,1.0,1.6,88.984,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,4.8,1,0,0,1,False,False
800247,800247,2004-07-02 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,Hybrid,847,809,36,2,0,0,0,0,0.0,2.8,0.2,0.6,6.356,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,1,1,2.8,1,0,1,0,False,False
800248,800248,2004-04-27 00:00:00+00:00,MIAMI BEACH,Miami-Dade,13.2,CE,Hybrid,876,817,37,22,0,2,0,2,0.7,3.5,3.5,3.2,133.476,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,cFI,0,1,1,1,4.2,1,0,1,0,True,False
800331,800331,1960-02-08 00:00:00+00:00,BUENA VISTA,Miami-Dade,13.2,CE,Hybrid,1983,1843,140,0,2,3,2,0,4.1,0.2,9.3,0.8,425.852,SOUTH,SEL251,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,0,4.3,0,1,0,0,False,False
800332,800332,1960-02-08 00:00:00+00:00,BUENA VISTA,Miami-Dade,13.2,CE,Hybrid,1247,1001,242,4,0,4,0,3,4.0,1.2,3.7,3.8,244.706,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,1,1,1,5.2,0,0,0,1,False,False
800333,800333,1971-05-04 00:00:00+00:00,BUENA VISTA,Miami-Dade,13.2,CE,Hybrid,1973,1808,163,2,2,4,4,2,4.6,0.4,7.5,0.6,384.538,SOUTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,5.0,0,1,0,0,False,False
800334,800334,1980-06-01 00:00:00+00:00,BUENA VISTA,Miami-Dade,13.2,CE,Hybrid,1436,1210,226,0,0,3,0,0,2.5,1.9,1.1,3.7,114.408,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,0,4.4,0,0,0,1,False,False
800335,800335,2003-11-10 00:00:00+00:00,BUENA VISTA,Miami-Dade,13.2,CE,Hybrid,2067,1575,490,2,2,3,2,0,6.3,0.7,4.0,0.7,327.334,SOUTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,7.0,0,1,0,0,False,False
800431,800431,1954-09-17 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,1264,1187,69,8,3,4,3,0,3.1,0.7,5.9,0.5,286.02,SOUTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,3.8,0,1,0,0,False,False
800432,800432,1954-09-17 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,1498,1325,168,5,0,4,0,1,2.2,0.2,2.4,0.8,146.188,SOUTH,SEL751,None,2007-10-25 00:00:00+00:00,cFI,0,1,1,1,2.4,0,1,0,0,False,False
800433,800433,1954-09-17 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,1198,1029,166,3,1,4,1,0,2.7,0.4,2.0,0.7,149.366,SOUTH,SEL751,,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,3.1,0,1,0,0,False,False
800434,800434,1957-07-01 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,481,289,190,2,0,1,0,0,1.4,1.3,0.5,0.5,60.382,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,2.7,0,0,0,1,False,False
800435,800435,1963-04-19 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,1246,1157,87,2,1,3,1,1,2.1,0.4,4.2,0.4,200.214,SOUTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,2.5,0,1,0,0,False,False
800436,800436,1967-07-01 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,1260,1136,119,5,0,3,1,2,3.8,0.4,6.7,2.6,333.69,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,1,1,1,4.2,0,1,0,0,True,False
800437,800437,1972-01-01 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,596,523,70,3,0,2,0,0,1.5,0.3,1.3,0.1,88.984,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,1.8,0,1,0,0,False,False
800440,800440,1993-06-01 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,1025,981,36,8,0,3,0,0,2.1,2.0,6.2,1.1,263.774,SOUTH,SEL751,None,2009-11-20 00:00:00+00:00,cFI,0,0,1,1,4.1,0,0,0,1,False,False
800441,800441,1993-06-01 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,UG,467,456,11,0,0,0,0,0,0.0,2.8,0.0,0.4,0.0,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,0,2.8,1,0,1,0,False,False
800442,800442,1998-06-01 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,1197,1051,141,5,2,3,2,0,3.0,0.7,8.2,0.4,355.936,SOUTH,SEL251,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,3.7,0,1,0,0,False,False
800443,800443,2000-05-25 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,834,740,92,2,0,2,0,0,1.3,1.9,1.0,0.5,73.094,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,3.2,1,0,0,1,False,False
800444,800444,2001-11-20 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,925,627,297,1,0,1,0,0,1.5,3.2,0.5,3.6,63.56,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,4.7,1,0,0,1,False,False
800445,800445,2002-10-01 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,976,891,80,5,1,3,1,0,1.0,3.0,1.3,1.1,73.094,SOUTH,SEL351,,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,4.0,1,0,0,1,False,False
800446,800446,2002-09-09 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,UG,140,59,81,0,0,0,0,0,0.0,1.7,0.0,0.2,0.0,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,1,0,1.7,1,0,1,0,False,False
800447,800447,2002-08-03 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,UG,122,50,72,0,0,0,0,0,0.0,1.9,0.0,0.0,0.0,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,1,0,1.9,1,0,1,0,False,False
800448,800448,2006-09-21 00:00:00+00:00,COCONUT GROVE,Miami-Dade,13.2,CE,Hybrid,1072,954,117,1,0,4,0,0,3.3,1.8,3.4,0.5,212.926,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,5.1,0,0,0,1,False,False
800531,800531,1956-06-01 00:00:00+00:00,RIVERSIDE,Miami-Dade,13.2,WD,Hybrid,917,675,241,1,0,1,0,0,1.5,0.2,1.0,0.6,79.45,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,1.7,0,1,0,0,False,False
800532,800532,1959-03-25 00:00:00+00:00,RIVERSIDE,Miami-Dade,13.2,WD,Hybrid,2012,1894,118,0,0,2,0,0,0.4,1.0,0.2,3.2,19.068,SOUTH,SEL751,None,2010-12-27 00:00:00+00:00,cFI,0,0,1,0,1.4,1,0,0,1,False,False
800533,800533,1959-03-25 00:00:00+00:00,RIVERSIDE,Miami-Dade,13.2,WD,Hybrid,1127,1026,101,0,0,6,0,0,2.1,0.8,2.0,2.6,130.298,SOUTH,SEL351,None,2008-12-19 00:00:00+00:00,cFI,0,0,1,0,2.9,0,0,0,1,False,False
800534,800534,1961-06-01 00:00:00+00:00,RIVERSIDE,Miami-Dade,13.2,WD,OH,1525,1458,67,0,0,2,0,0,2.3,0.1,5.5,0.1,247.884,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,1,0,2.4,0,1,0,0,False,False
800535,800535,1963-12-18 00:00:00+00:00,RIVERSIDE,Miami-Dade,13.2,WD,Hybrid,1728,1540,187,1,0,1,0,0,3.3,0.2,4.7,0.4,254.24,SOUTH,SEL251,None,2012-12-13 00:00:00+00:00,cFI,0,0,1,1,3.5,0,1,0,0,False,False
800536,800536,1967-06-01 00:00:00+00:00,RIVERSIDE,Miami-Dade,13.2,WD,Hybrid,1148,963,185,0,0,2,0,0,2.1,0.1,2.8,0.7,155.722,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,0,2.2,0,1,0,0,False,False
800537,800537,1975-12-09 00:00:00+00:00,RIVERSIDE,Miami-Dade,13.2,WD,Hybrid,972,907,65,0,0,1,0,0,1.1,2.7,0.3,2.2,44.492,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,0,3.8,1,0,0,1,False,False
800538,800538,1989-06-01 00:00:00+00:00,RIVERSIDE,Miami-Dade,13.2,WD,Hybrid,1918,1813,104,1,1,4,1,0,4.2,1.3,5.6,2.0,311.444,SOUTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,5.5,0,0,0,1,False,True
800539,800539,1990-02-28 00:00:00+00:00,RIVERSIDE,Miami-Dade,13.2,WD,Hybrid,1346,1212,133,1,1,3,1,0,2.6,0.1,2.0,2.5,146.188,SOUTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,2.7,0,1,0,0,False,False
800631,800631,1959-08-27 00:00:00+00:00,LITTLE RIVER,Miami-Dade,13.2,CE,OH,1797,1632,163,2,1,3,2,1,5.2,0.2,6.8,0.2,381.36,SOUTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,5.4,0,1,0,0,False,False
800632,800632,1959-08-27 00:00:00+00:00,LITTLE RIVER,Miami-Dade,13.2,CE,OH,3751,3180,570,1,1,4,1,1,6.5,0.0,9.7,0.7,514.836,SOUTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,6.5,0,1,0,0,False,False
800633,800633,1960-06-21 00:00:00+00:00,LITTLE RIVER,Miami-Dade,13.2,CE,Hybrid,1959,1803,154,2,4,3,2,0,5.3,0.1,4.8,1.7,320.978,SOUTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,5.4,0,1,0,0,False,False
800634,800634,1963-06-01 00:00:00+00:00,LITTLE RIVER,Miami-Dade,13.2,CE,Hybrid,1162,948,213,1,1,3,2,0,3.3,0.1,4.3,0.4,241.528,SOUTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,3.4,0,1,0,0,False,False
800635,800635,1965-06-01 00:00:00+00:00,LITTLE RIVER,Miami-Dade,13.2,CE,Hybrid,1404,1096,305,3,1,2,1,0,5.1,0.0,2.2,1.1,231.994,SOUTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,5.1,0,1,0,0,False,False
800636,800636,1967-07-20 00:00:00+00:00,LITTLE RIVER,Miami-Dade,13.2,CE,Hybrid,1329,1179,150,0,0,1,0,0,3.5,0.4,2.6,0.3,193.858,SOUTH,SEL751,,1982-07-18 00:00:00+00:00,cFI,0,0,1,0,3.9,0,1,0,0,False,False
800637,800637,1971-11-16 00:00:00+00:00,LITTLE RIVER,Miami-Dade,13.2,CE,Hybrid,2392,2138,248,6,0,3,1,0,3.7,3.2,4.1,1.3,247.884,SOUTH,SEL251,Support Feeder,1982-07-18 00:00:00+00:00,cFI,0,1,1,1,6.9,0,0,0,1,False,False
800638,800638,1995-06-01 00:00:00+00:00,LITTLE RIVER,Miami-Dade,13.2,CE,Hybrid,1796,1601,194,1,1,1,2,2,5.3,0.2,9.1,0.8,457.632,SOUTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,5.5,0,1,0,0,False,True
800732,800732,1948-11-01 00:00:00+00:00,HIALEAH,Miami-Dade,13.2,WD,OH,1206,1130,73,3,0,2,0,2,3.0,0.0,6.1,0.2,289.198,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,cFI,0,1,1,1,3.0,0,1,0,0,False,False
800733,800733,1958-04-01 00:00:00+00:00,HIALEAH,Miami-Dade,13.2,WD,Hybrid,1526,1253,271,2,1,1,0,0,2.3,0.1,1.1,0.3,108.052,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,2.4,0,1,0,0,False,False
800734,800734,1959-04-01 00:00:00+00:00,HIALEAH,Miami-Dade,13.2,WD,Hybrid,1212,859,351,2,1,1,0,2,3.9,1.4,2.8,2.5,212.926,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,5.3,0,0,0,1,False,False
800737,800737,1970-02-19 00:00:00+00:00,HIALEAH,Miami-Dade,13.2,WD,Hybrid,2146,1839,307,0,0,1,0,0,2.0,0.5,1.4,1.9,108.052,SOUTH,SEL351,None,2011-10-31 00:00:00+00:00,cFI,0,0,1,0,2.5,0,0,0,1,False,False
800738,800738,1970-02-19 00:00:00+00:00,HIALEAH,Miami-Dade,13.2,WD,Hybrid,1482,1169,313,0,0,1,1,0,3.4,0.4,4.4,1.1,247.884,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,cFI,0,1,1,0,3.8,0,1,0,0,False,True
800739,800739,1972-06-01 00:00:00+00:00,HIALEAH,Miami-Dade,13.2,WD,Hybrid,2656,2232,424,0,0,3,0,2,3.2,0.3,4.8,0.5,254.24,SOUTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,0,1,1,0,3.5,0,1,0,0,False,False
800740,800740,1972-06-01 00:00:00+00:00,HIALEAH,Miami-Dade,13.2,WD,Hybrid,1979,1670,306,3,0,1,0,0,3.3,0.6,4.4,0.3,244.706,SOUTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,3.9,0,1,0,0,False,False
800741,800741,1999-05-13 00:00:00+00:00,HIALEAH,Miami-Dade,13.2,WD,OH,1847,1667,179,1,0,3,0,0,2.1,0.2,5.8,0.1,251.062,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,2.3,0,1,0,0,False,False
800832,800832,1965-01-19 00:00:00+00:00,RAILWAY,Miami-Dade,13.2,CE,Hybrid,2684,2523,159,2,0,2,0,0,3.6,1.4,2.7,2.9,200.214,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,5.0,0,0,0,1,False,False
800833,800833,1966-05-05 00:00:00+00:00,RAILWAY,Miami-Dade,13.2,CE,UG,350,279,71,0,0,0,0,0,0.0,5.2,0.1,0.9,3.178,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,1,0,5.2,1,0,1,0,False,False
800835,800835,1971-09-27 00:00:00+00:00,RAILWAY,Miami-Dade,13.2,CE,Hybrid,1457,1266,189,2,0,1,0,0,3.8,1.1,2.7,1.1,206.57,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,4.9,0,0,0,1,False,False
800841,800841,1972-09-27 00:00:00+00:00,RAILWAY,Miami-Dade,13.2,CE,UG,120,95,25,0,0,0,0,0,0.0,4.5,0.0,0.9,0.0,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,0,4.5,1,0,1,0,False,False
800842,800842,1972-09-27 00:00:00+00:00,RAILWAY,Miami-Dade,13.2,CE,UG,814,805,9,0,0,0,0,0,0.0,3.1,0.0,0.7,0.0,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,0,3.1,1,0,1,0,False,False
800843,800843,1973-05-22 00:00:00+00:00,RAILWAY,Miami-Dade,13.2,CE,UG,119,68,51,0,0,0,0,0,0.0,5.3,0.2,0.9,6.356,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,0,5.3,1,0,1,0,False,False
800845,800845,1975-07-01 00:00:00+00:00,RAILWAY,Miami-Dade,13.2,CE,UG,159,44,115,0,0,0,0,0,0.0,5.3,0.1,1.3,3.178,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,0,5.3,1,0,1,0,False,False
800849,800849,1983-09-01 00:00:00+00:00,RAILWAY,Miami-Dade,13.2,CE,UG,590,455,135,0,0,0,0,0,0.0,5.1,0.0,0.6,0.0,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,0,5.1,1,0,1,0,False,False
800850,800850,1984-06-05 00:00:00+00:00,RAILWAY,Miami-Dade,13.2,CE,UG,360,347,13,0,0,0,0,0,0.0,3.4,0.0,0.3,0.0,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,0,3.4,1,0,1,0,False,False
800852,800852,1995-06-01 00:00:00+00:00,RAILWAY,Miami-Dade,13.2,CE,UG,239,145,94,0,0,0,0,0,0.0,4.8,0.0,0.8,0.0,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,0,4.8,1,0,1,0,False,False
800931,800931,1951-05-01 00:00:00+00:00,40TH ST,Miami-Dade,13.2,CE,UG,118,96,20,2,0,0,0,0,0.0,2.2,0.0,0.6,0.0,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,1,2.2,1,0,1,0,False,False
800932,800932,1954-06-01 00:00:00+00:00,40TH ST,Miami-Dade,13.2,CE,Hybrid,625,588,37,0,0,0,0,0,0.0,1.8,0.2,1.0,6.356,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,0,1.8,1,0,1,0,False,False
800933,800933,1958-11-01 00:00:00+00:00,40TH ST,Miami-Dade,13.2,CE,Hybrid,669,569,97,3,2,4,2,0,2.8,0.3,2.5,0.1,168.434,SOUTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,1,1,3.1,0,1,0,0,False,False
800934,800934,1962-07-24 00:00:00+00:00,40TH ST,Miami-Dade,13.2,CE,UG,152,140,12,0,0,0,0,0,0.0,2.6,0.0,0.5,0.0,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,0,2.6,1,0,1,0,False,False
800935,800935,1964-12-06 00:00:00+00:00,40TH ST,Miami-Dade,13.2,CE,UG,142,105,36,1,0,0,0,0,0.0,3.0,0.0,0.9,0.0,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,1,1,3.0,1,0,1,0,False,False
800936,800936,1966-12-01 00:00:00+00:00,40TH ST,Miami-Dade,13.2,CE,UG,504,460,44,0,0,0,0,0,0.0,2.3,0.0,0.9,0.0,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,1,0,2.3,1,0,1,0,False,False
800937,800937,1968-11-01 00:00:00+00:00,40TH ST,Miami-Dade,13.2,CE,UG,736,713,21,2,0,0,0,0,0.0,2.7,0.0,1.1,0.0,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,0,1,1,2.7,1,0,1,0,False,False
800938,800938,1971-02-18 00:00:00+00:00,40TH ST,Miami-Dade,13.2,CE,Hybrid,735,639,89,7,0,2,0,0,3.2,0.3,1.8,0.4,158.9,SOUTH,SEL751,,2006-07-31 00:00:00+00:00,cFI,0,0,1,1,3.5,0,1,0,0,False,False
800941,800941,2000-08-23 00:00:00+00:00,40TH ST,Miami-Dade,13.2,CE,Hybrid,878,781,88,9,2,3,2,4,2.8,0.6,3.5,0.7,200.214,SOUTH,SEL251,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,1,3.4,0,1,0,0,False,False
801031,801031,1956-08-21 00:00:00+00:00,NORMANDY BEACH,Miami-Dade,13.2,CE,Hybrid,1879,1795,84,0,1,3,2,0,0.9,2.5,0.0,2.4,28.602,SOUTH,SEL251,1.5 Scheme,1982-07-18 00:00:00+00:00,cFI,1,1,1,0,3.4,1,0,0,1,False,False
801032,801032,1956-08-21 00:00:00+00:00,NORMANDY BEACH,Miami-Dade,13.2,CE,UG,535,494,40,1,0,0,0,0,0.0,2.8,0.0,0.3,0.0,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,1,1,2.8,1,0,1,0,False,False
801033,801033,1958-12-08 00:00:00+00:00,NORMANDY BEACH,Miami-Dade,13.2,CE,Hybrid,1310,1076,232,2,0,4,0,0,2.0,1.0,1.3,0.7,104.874,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,3.0,0,0,0,1,False,False
801034,801034,1968-10-01 00:00:00+00:00,NORMANDY BEACH,Miami-Dade,13.2,CE,Hybrid,2060,1866,187,7,0,3,0,0,2.7,0.2,3.6,0.2,200.214,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,2.9,0,1,0,0,False,False
801035,801035,1968-10-01 00:00:00+00:00,NORMANDY BEACH,Miami-Dade,13.2,CE,Hybrid,1206,1053,146,7,0,3,0,2,3.1,0.9,2.7,1.9,184.324,SOUTH,SEL251,Support Feeder,1982-07-18 00:00:00+00:00,cFI,0,1,1,1,4.0,0,0,0,1,False,False
801036,801036,1969-09-01 00:00:00+00:00,NORMANDY BEACH,Miami-Dade,13.2,CE,Hybrid,1734,1591,140,3,0,2,0,0,1.2,0.1,0.7,1.1,60.382,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,1.3,0,1,0,0,False,False
801037,801037,1998-06-01 00:00:00+00:00,NORMANDY BEACH,Miami-Dade,13.2,CE,Hybrid,684,658,25,1,0,3,0,0,2.1,0.2,3.1,2.0,165.256,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,2.3,0,1,0,0,False,False
801038,801038,2000-04-12 00:00:00+00:00,NORMANDY BEACH,Miami-Dade,13.2,CE,Hybrid,1433,1268,162,3,0,4,0,0,1.4,2.0,0.4,0.8,57.204,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,3.4,1,0,0,1,False,False
801039,801039,2004-06-18 00:00:00+00:00,NORMANDY BEACH,Miami-Dade,13.2,CE,Hybrid,2109,1951,157,1,0,2,0,0,1.8,0.6,0.9,0.4,85.806,SOUTH,SEL251,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,2.4,0,0,0,1,False,False
801131,801131,1960-10-10 00:00:00+00:00,FRONTON,Miami-Dade,13.2,WD,Hybrid,212,18,192,2,0,2,0,0,3.2,1.0,1.1,1.9,136.654,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,1,4.2,0,0,0,1,False,False
801132,801132,1960-10-10 00:00:00+00:00,FRONTON,Miami-Dade,13.2,WD,Hybrid,196,143,52,1,0,2,1,0,1.7,0.3,0.4,0.1,66.738,SOUTH,SEL351,None,1982-07-18 00:00:00+00:00,cFI,0,1,1,1,2.0,0,1,0,0,False,False
801133,801133,1963-06-01 00:00:00+00:00,FRONTON,Miami-Dade,13.2,WD,OH,1189,974,215,0,0,3,0,0,4.4,0.1,3.9,0.3,263.774,SOUTH,SEL751,None,1982-07-18 00:00:00+00:00,cFI,0,0,1,0,4.5,0,1,0,0,False,False
